"VIDEO","TOTAL_COUNT","UPWARD","DOWNWARD","LATERAL","WINDOW","OVERLAP"
"192_168_4_5-2020-09-26_17-00-01","84.0","24.0","43.0","17.0","13","1"
"192_168_4_5-2020-09-24_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-27_18-00-01","45.0","8.0","27.0","10.0","13","1"
"192_168_4_5-2020-08-26_18-45-02","236.0","85.0","134.0","17.0","23","3"
"192_168_4_5-2020-08-27_20-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-10_20-15-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-26_13-15-01","2237.0","996.0","1069.0","172.0","25","9"
"192_168_4_5-2020-09-30_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-09_19-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-07_22-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-10_15-00-01","1344.0","573.0","617.0","154.0","27","5"
"192_168_4_5-2020-09-23_14-30-01","617.0","310.0","287.0","20.0","23","1"
"192_168_4_5-2020-09-29_07-30-01","1.0","1.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-06_15-30-01","790.0","301.0","425.0","64.0","13","3"
"192_168_4_5-2020-09-12_23-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-26_21-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-26_08-00-01","483.0","216.0","239.0","28.0","17","1"
"192_168_4_5-2020-09-20_10-45-02","259.0","112.0","135.0","12.0","13","1"
"192_168_4_5-2020-09-02_19-30-01","1385.0","540.0","729.0","116.0","15","5"
"192_168_4_5-2020-09-23_14-15-01","1091.0","445.0","503.0","143.0","21","5"
"192_168_4_5-2020-09-17_22-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-28_17-00-01","422.0","201.0","210.0","11.0","13","1"
"192_168_4_5-2020-09-01_21-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-29_15-45-01","506.0","207.0","238.0","61.0","21","1"
"192_168_4_5-2020-09-10_21-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-01_18-45-01","876.0","294.0","490.0","92.0","13","5"
"192_168_4_5-2020-09-07_22-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-20_17-00-01","1441.0","572.0","645.0","224.0","13","5"
"192_168_4_5-2020-09-28_08-45-01","91.0","32.0","37.0","22.0","15","1"
"192_168_4_5-2020-10-01_18-45-01","1132.0","361.0","552.0","219.0","17","3"
"192_168_4_5-2020-08-25_17-00-01","1764.0","697.0","725.0","342.0","17","3"
"192_168_4_5-2020-09-19_18-15-01","204.0","74.0","90.0","40.0","13","5"
"192_168_4_5-2020-08-31_15-45-01","119.0","35.0","70.0","14.0","13","1"
"192_168_4_5-2020-09-04_10-15-01","707.0","305.0","340.0","62.0","13","5"
"192_168_4_5-2020-09-16_11-15-02","81.0","28.0","46.0","7.0","13","1"
"192_168_4_5-2020-09-30_11-00-01","2416.0","1131.0","1184.0","101.0","15","5"
"192_168_4_5-2020-09-08_17-30-01","250.0","103.0","111.0","36.0","13","5"
"192_168_4_5-2020-10-02_14-45-01","23.0","1.0","16.0","6.0","13","1"
"192_168_4_5-2020-09-29_08-45-02","60.0","26.0","29.0","5.0","15","3"
"192_168_4_5-2020-09-14_13-45-01","686.0","294.0","340.0","52.0","27","9"
"192_168_4_5-2020-09-10_08-15-01","64.0","29.0","28.0","7.0","15","3"
"192_168_4_5-2020-10-01_19-00-01","3.0","0.0","1.0","2.0","13","1"
"192_168_4_5-2020-09-29_16-45-01","144.0","50.0","73.0","21.0","13","1"
"192_168_4_5-2020-08-27_12-00-01","1980.0","809.0","830.0","341.0","21","5"
"192_168_4_5-2020-09-22_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-27_17-00-01","183.0","68.0","92.0","23.0","13","1"
"192_168_4_5-2020-09-28_18-15-01","889.0","342.0","441.0","106.0","19","1"
"192_168_4_5-2020-09-03_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-29_20-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-27_19-00-01","1511.0","604.0","633.0","274.0","21","3"
"192_168_4_5-2020-09-27_15-45-01","1353.0","607.0","642.0","104.0","21","3"
"192_168_4_5-2020-09-25_15-15-01","423.0","197.0","208.0","18.0","13","3"
"192_168_4_5-2020-09-16_11-45-01","153.0","56.0","58.0","39.0","13","1"
"192_168_4_5-2020-09-14_12-30-01","505.0","243.0","258.0","4.0","21","1"
"192_168_4_5-2020-08-30_08-45-01","42.0","13.0","22.0","7.0","17","1"
"192_168_4_5-2020-09-20_12-45-01","374.0","196.0","165.0","13.0","25","3"
"192_168_4_5-2020-09-19_20-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-02_14-30-01","4566.0","1991.0","2088.0","487.0","25","15"
"192_168_4_5-2020-09-12_23-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-30_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-26_22-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-03_17-15-01","3935.0","1658.0","1792.0","485.0","27","11"
"192_168_4_5-2020-09-13_16-45-01","468.0","172.0","265.0","31.0","17","1"
"192_168_4_5-2020-09-09_15-00-01","1776.0","751.0","733.0","292.0","27","11"
"192_168_4_5-2020-09-07_13-45-01","557.0","240.0","248.0","69.0","23","1"
"192_168_4_5-2020-09-14_19-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-06_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-28_17-45-01","561.0","184.0","235.0","142.0","25","1"
"192_168_4_5-2020-09-05_13-00-01","1097.0","482.0","514.0","101.0","25","9"
"192_168_4_5-2020-09-15_22-15-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-18_13-00-01","203.0","82.0","88.0","33.0","13","1"
"192_168_4_5-2020-08-26_23-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-05_18-15-01","1888.0","850.0","860.0","178.0","21","3"
"192_168_4_5-2020-09-11_11-15-01","620.0","293.0","301.0","26.0","21","1"
"192_168_4_5-2020-09-06_08-30-01","111.0","37.0","52.0","22.0","15","1"
"192_168_4_5-2020-09-09_08-30-01","50.0","20.0","19.0","11.0","17","1"
"192_168_4_5-2020-09-12_14-30-01","1113.0","491.0","521.0","101.0","25","3"
"192_168_4_5-2020-09-29_16-30-01","394.0","167.0","205.0","22.0","13","3"
"192_168_4_5-2020-09-05_22-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-23_22-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-03_07-00-01","1.0","0.0","0.0","1.0","13","1"
"192_168_4_5-2020-09-27_13-00-01","5409.0","2410.0","2435.0","564.0","25","15"
"192_168_4_5-2020-09-18_18-15-01","675.0","249.0","275.0","151.0","17","3"
"192_168_4_5-2020-09-11_17-15-01","1839.0","706.0","900.0","233.0","15","5"
"192_168_4_5-2020-09-25_09-15-01","102.0","43.0","46.0","13.0","13","3"
"192_168_4_5-2020-09-04_20-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-31_16-00-01","717.0","248.0","371.0","98.0","13","3"
"192_168_4_5-2020-09-30_17-45-01","296.0","72.0","189.0","35.0","15","3"
"192_168_4_5-2020-09-18_09-15-01","48.0","16.0","17.0","15.0","13","1"
"192_168_4_5-2020-09-19_10-45-01","22.0","7.0","10.0","5.0","13","1"
"192_168_4_5-2020-08-26_11-15-01","251.0","111.0","127.0","13.0","21","1"
"192_168_4_5-2020-09-08_08-45-01","4.0","3.0","1.0","0.0","13","1"
"192_168_4_5-2020-09-27_19-00-01","26.0","11.0","10.0","5.0","13","1"
"192_168_4_5-2020-09-01_08-15-02","58.0","25.0","28.0","5.0","13","3"
"192_168_4_5-2020-09-27_12-45-01","411.0","163.0","231.0","17.0","25","3"
"192_168_4_5-2020-09-19_12-00-01","79.0","24.0","42.0","13.0","13","1"
"192_168_4_5-2020-09-26_19-00-01","13.0","6.0","6.0","1.0","13","1"
"192_168_4_5-2020-08-27_18-00-01","2043.0","927.0","847.0","269.0","27","11"
"192_168_4_5-2020-09-12_08-45-01","111.0","47.0","52.0","12.0","17","5"
"192_168_4_5-2020-09-13_10-15-01","20.0","3.0","11.0","6.0","13","1"
"192_168_4_5-2020-09-19_23-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-04_11-15-01","214.0","83.0","116.0","15.0","13","1"
"192_168_4_5-2020-09-05_08-15-01","163.0","71.0","70.0","22.0","13","3"
"192_168_4_5-2020-09-20_11-45-01","680.0","288.0","322.0","70.0","13","1"
"192_168_4_5-2020-09-02_21-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-23_07-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-02_16-45-01","809.0","392.0","337.0","80.0","25","3"
"192_168_4_5-2020-09-01_09-45-01","238.0","89.0","102.0","47.0","13","5"
"192_168_4_5-2020-08-30_22-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-13_17-00-01","951.0","382.0","422.0","147.0","15","1"
"192_168_4_5-2020-09-27_07-45-01","70.0","24.0","37.0","9.0","13","3"
"192_168_4_5-2020-09-07_23-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-25_11-45-01","4055.0","1774.0","1798.0","483.0","15","5"
"192_168_4_5-2020-09-04_20-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-02_23-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-11_15-00-01","1183.0","503.0","521.0","159.0","25","3"
"192_168_4_5-2020-09-14_10-45-01","195.0","93.0","91.0","11.0","13","1"
"192_168_4_5-2020-09-30_20-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-28_12-00-01","447.0","195.0","206.0","46.0","13","1"
"192_168_4_5-2020-09-20_18-30-02","142.0","47.0","75.0","20.0","13","1"
"192_168_4_5-2020-09-14_18-30-01","840.0","288.0","437.0","115.0","17","3"
"192_168_4_5-2020-09-09_20-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-18_16-00-01","53.0","15.0","26.0","12.0","13","1"
"192_168_4_5-2020-09-07_08-00-01","56.0","23.0","24.0","9.0","15","1"
"192_168_4_5-2020-09-08_16-45-01","48.0","17.0","24.0","7.0","13","1"
"192_168_4_5-2020-09-02_09-00-01","124.0","41.0","59.0","24.0","13","1"
"192_168_4_5-2020-09-01_07-00-01","2.0","2.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-08_15-30-01","1109.0","522.0","517.0","70.0","25","7"
"192_168_4_5-2020-08-30_13-45-01","1632.0","696.0","692.0","244.0","21","5"
"192_168_4_5-2020-09-08_20-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-08_23-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-12_16-30-01","240.0","92.0","110.0","38.0","17","1"
"192_168_4_5-2020-09-06_08-15-01","5.0","0.0","4.0","1.0","13","1"
"192_168_4_5-2020-09-19_11-15-01","7.0","0.0","7.0","0.0","13","1"
"192_168_4_5-2020-09-11_14-00-01","872.0","378.0","376.0","118.0","27","9"
"192_168_4_5-2020-08-28_17-00-01","1376.0","591.0","671.0","114.0","23","1"
"192_168_4_5-2020-10-01_10-45-01","884.0","383.0","383.0","118.0","13","1"
"192_168_4_5-2020-09-05_19-15-01","2326.0","840.0","1270.0","216.0","13","5"
"192_168_4_5-2020-08-29_14-45-01","2304.0","881.0","866.0","557.0","25","11"
"192_168_4_5-2020-08-29_20-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-15_20-15-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-25_16-00-01","1744.0","683.0","704.0","357.0","21","5"
"192_168_4_5-2020-08-29_17-30-01","1107.0","510.0","532.0","65.0","25","3"
"192_168_4_5-2020-09-06_08-00-02","133.0","58.0","62.0","13.0","13","5"
"192_168_4_5-2020-09-25_15-45-01","15.0","2.0","8.0","5.0","13","1"
"192_168_4_5-2020-09-06_12-30-01","1213.0","480.0","546.0","187.0","21","5"
"192_168_4_5-2020-09-15_10-30-01","92.0","35.0","46.0","11.0","13","1"
"192_168_4_5-2020-09-17_10-00-01","112.0","40.0","61.0","11.0","13","1"
"192_168_4_5-2020-09-11_23-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-01_22-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-26_13-00-01","34.0","7.0","19.0","8.0","13","1"
"192_168_4_5-2020-09-16_14-30-01","1086.0","491.0","504.0","91.0","17","1"
"192_168_4_5-2020-09-13_20-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-23_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-03_19-45-01","95.0","37.0","46.0","12.0","13","1"
"192_168_4_5-2020-09-17_23-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-23_19-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-27_11-45-01","920.0","405.0","438.0","77.0","25","3"
"192_168_4_5-2020-08-31_22-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-05_11-30-01","831.0","389.0","376.0","66.0","21","1"
"192_168_4_5-2020-08-27_16-45-01","409.0","155.0","226.0","28.0","23","1"
"192_168_4_5-2020-09-19_18-45-01","220.0","90.0","90.0","40.0","13","5"
"192_168_4_5-2020-09-06_16-00-01","2768.0","1105.0","1265.0","398.0","13","5"
"192_168_4_5-2020-08-24_11-30-01","2217.0","938.0","917.0","362.0","13","3"
"192_168_4_5-2020-10-03_07-45-01","93.0","41.0","40.0","12.0","13","5"
"192_168_4_5-2020-09-03_10-30-02","372.0","163.0","173.0","36.0","13","3"
"192_168_4_5-2020-09-25_23-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-26_09-15-01","331.0","125.0","131.0","75.0","17","1"
"192_168_4_5-2020-09-26_23-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-26_15-00-01","941.0","382.0","429.0","130.0","15","1"
"192_168_4_5-2020-08-30_16-00-01","3499.0","1562.0","1623.0","314.0","25","15"
"192_168_4_5-2020-09-01_19-00-01","349.0","133.0","154.0","62.0","13","1"
"192_168_4_5-2020-08-31_09-30-01","65.0","26.0","28.0","11.0","13","1"
"192_168_4_5-2020-09-26_21-45-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-03_19-15-01","1281.0","454.0","622.0","205.0","13","3"
"192_168_4_5-2020-09-09_22-30-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-27_12-30-01","701.0","285.0","342.0","74.0","25","1"
"192_168_4_5-2020-09-02_11-00-02","389.0","118.0","218.0","53.0","13","3"
"192_168_4_5-2020-08-27_22-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-04_18-45-01","1314.0","554.0","613.0","147.0","13","3"
"192_168_4_5-2020-09-29_15-45-01","219.0","106.0","98.0","15.0","13","1"
"192_168_4_5-2020-09-11_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-04_07-30-01","21.0","7.0","11.0","3.0","13","1"
"192_168_4_5-2020-09-10_09-00-01","80.0","37.0","32.0","11.0","17","5"
"192_168_4_5-2020-09-22_18-45-01","788.0","252.0","319.0","217.0","19","1"
"192_168_4_5-2020-09-27_08-30-01","159.0","74.0","62.0","23.0","13","5"
"192_168_4_5-2020-08-26_12-00-01","2929.0","1275.0","1263.0","391.0","25","9"
"192_168_4_5-2020-09-14_18-45-01","581.0","177.0","256.0","148.0","17","3"
"192_168_4_5-2020-09-28_14-00-01","917.0","373.0","437.0","107.0","25","9"
"192_168_4_5-2020-08-30_12-00-01","2399.0","991.0","940.0","468.0","25","11"
"192_168_4_5-2020-09-20_07-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-05_15-45-01","1382.0","571.0","648.0","163.0","15","1"
"192_168_4_5-2020-09-06_19-30-01","9.0","2.0","2.0","5.0","13","1"
"192_168_4_5-2020-09-11_11-45-01","1488.0","590.0","727.0","171.0","13","5"
"192_168_4_5-2020-09-27_13-15-01","567.0","240.0","227.0","100.0","17","1"
"192_168_4_5-2020-09-21_11-45-01","2394.0","1067.0","1082.0","245.0","15","3"
"192_168_4_5-2020-09-22_17-45-01","2067.0","825.0","909.0","333.0","15","5"
"192_168_4_5-2020-10-01_21-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-27_09-15-02","59.0","25.0","23.0","11.0","13","1"
"192_168_4_5-2020-08-25_11-15-01","230.0","90.0","92.0","48.0","21","1"
"192_168_4_5-2020-09-15_23-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-30_08-15-01","3.0","0.0","0.0","3.0","13","1"
"192_168_4_5-2020-09-04_10-30-01","233.0","98.0","110.0","25.0","13","3"
"192_168_4_5-2020-09-22_23-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-24_16-45-01","2667.0","1078.0","1208.0","381.0","21","3"
"192_168_4_5-2020-09-16_23-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-10-01_11-15-01","1072.0","435.0","419.0","218.0","13","3"
"192_168_4_5-2020-09-26_14-30-02","25.0","8.0","10.0","7.0","13","1"
"192_168_4_5-2020-09-23_11-45-01","699.0","297.0","288.0","114.0","13","1"
"192_168_4_5-2020-09-12_09-15-01","159.0","68.0","69.0","22.0","13","5"
"192_168_4_5-2020-08-29_10-45-02","1089.0","460.0","479.0","150.0","13","3"
"192_168_4_5-2020-09-13_22-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-12_12-45-01","693.0","311.0","355.0","27.0","25","3"
"192_168_4_5-2020-09-30_13-30-01","1626.0","661.0","643.0","322.0","19","1"
"192_168_4_5-2020-09-06_09-45-02","305.0","93.0","173.0","39.0","13","5"
"192_168_4_5-2020-09-26_19-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-18_21-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-18_21-15-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-23_08-00-01","18.0","6.0","11.0","1.0","17","1"
"192_168_4_5-2020-08-24_16-15-01","1272.0","515.0","624.0","133.0","23","3"
"192_168_4_5-2020-09-07_14-30-01","2408.0","1029.0","1020.0","359.0","27","11"
"192_168_4_5-2020-10-01_10-00-01","464.0","233.0","216.0","15.0","13","1"
"192_168_4_5-2020-09-30_19-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-12_07-15-01","2.0","0.0","1.0","1.0","13","1"
"192_168_4_5-2020-10-02_16-00-01","50.0","18.0","27.0","5.0","13","1"
"192_168_4_5-2020-08-27_21-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-19_08-45-01","64.0","27.0","28.0","9.0","13","3"
"192_168_4_5-2020-09-12_20-45-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-01_07-30-01","22.0","6.0","10.0","6.0","13","1"
"192_168_4_5-2020-09-12_16-45-02","426.0","196.0","201.0","29.0","21","1"
"192_168_4_5-2020-09-01_23-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-29_23-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-29_12-30-01","843.0","363.0","401.0","79.0","25","1"
"192_168_4_5-2020-08-29_14-30-01","6498.0","2854.0","2899.0","745.0","25","17"
"192_168_4_5-2020-09-12_08-15-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-11_14-45-01","7798.0","3266.0","3384.0","1148.0","25","17"
"192_168_4_5-2020-09-04_18-30-01","2084.0","863.0","997.0","224.0","15","5"
"192_168_4_5-2020-09-08_09-45-01","76.0","26.0","29.0","21.0","13","1"
"192_168_4_5-2020-09-04_17-30-01","2138.0","967.0","860.0","311.0","27","11"
"192_168_4_5-2020-08-28_21-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-23_21-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-31_12-45-01","280.0","138.0","123.0","19.0","21","1"
"192_168_4_5-2020-09-29_21-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-19_16-45-02","293.0","29.0","253.0","11.0","13","1"
"192_168_4_5-2020-09-05_14-45-01","2692.0","1080.0","1189.0","423.0","25","11"
"192_168_4_5-2020-09-08_09-00-01","80.0","38.0","35.0","7.0","15","3"
"192_168_4_5-2020-09-12_10-00-01","431.0","206.0","216.0","9.0","17","1"
"192_168_4_5-2020-09-16_17-15-01","817.0","306.0","441.0","70.0","21","1"
"192_168_4_5-2020-09-04_18-00-01","1552.0","565.0","711.0","276.0","15","5"
"192_168_4_5-2020-09-10_07-30-01","11.0","4.0","5.0","2.0","13","1"
"192_168_4_5-2020-08-26_16-45-01","1466.0","539.0","580.0","347.0","21","3"
"192_168_4_5-2020-09-27_11-15-01","1755.0","824.0","741.0","190.0","17","3"
"192_168_4_5-2020-09-05_23-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-31_23-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-17_12-30-01","1101.0","457.0","480.0","164.0","19","1"
"192_168_4_5-2020-09-12_09-30-01","173.0","71.0","89.0","13.0","13","5"
"192_168_4_5-2020-09-22_07-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-10-02_21-15-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-10-01_20-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-13_22-30-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-23_21-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-26_17-15-01","1457.0","578.0","744.0","135.0","25","7"
"192_168_4_5-2020-09-15_22-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-16_22-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-20_09-30-01","64.0","24.0","32.0","8.0","13","1"
"192_168_4_5-2020-09-08_22-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-22_19-00-02","566.0","194.0","217.0","155.0","13","5"
"192_168_4_5-2020-08-31_08-45-01","104.0","39.0","53.0","12.0","15","3"
"192_168_4_5-2020-09-13_11-30-01","44.0","7.0","31.0","6.0","13","1"
"192_168_4_5-2020-09-04_15-15-01","1140.0","505.0","526.0","109.0","23","1"
"192_168_4_5-2020-09-10_17-45-01","615.0","155.0","394.0","66.0","13","5"
"192_168_4_5-2020-09-11_09-15-01","234.0","97.0","109.0","28.0","13","5"
"192_168_4_5-2020-09-06_19-00-01","1176.0","474.0","577.0","125.0","15","1"
"192_168_4_5-2020-09-06_15-00-01","1644.0","718.0","776.0","150.0","13","5"
"192_168_4_5-2020-09-24_16-15-01","611.0","273.0","281.0","57.0","13","5"
"192_168_4_5-2020-09-03_11-30-01","900.0","410.0","444.0","46.0","15","3"
"192_168_4_5-2020-09-13_19-30-02","1.0","0.0","1.0","0.0","13","1"
"192_168_4_5-2020-09-01_14-45-01","622.0","241.0","250.0","131.0","27","1"
"192_168_4_5-2020-09-13_21-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-09_07-45-01","105.0","55.0","40.0","10.0","17","5"
"192_168_4_5-2020-09-15_11-45-01","41.0","10.0","30.0","1.0","13","1"
"192_168_4_5-2020-09-03_15-00-01","894.0","362.0","413.0","119.0","27","1"
"192_168_4_5-2020-09-19_13-45-01","1165.0","515.0","545.0","105.0","27","9"
"192_168_4_5-2020-09-16_14-15-01","1095.0","475.0","446.0","174.0","21","3"
"192_168_4_5-2020-09-28_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-02_19-15-01","709.0","265.0","400.0","44.0","15","1"
"192_168_4_5-2020-09-04_17-00-02","1723.0","743.0","820.0","160.0","19","1"
"192_168_4_5-2020-09-10_22-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-18_17-15-01","948.0","395.0","419.0","134.0","13","5"
"192_168_4_5-2020-09-06_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-09_19-30-01","56.0","24.0","24.0","8.0","13","1"
"192_168_4_5-2020-09-23_23-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-24_11-15-01","363.0","166.0","161.0","36.0","13","1"
"192_168_4_5-2020-09-02_11-30-01","1319.0","596.0","610.0","113.0","15","3"
"192_168_4_5-2020-09-27_14-15-01","928.0","408.0","413.0","107.0","23","1"
"192_168_4_5-2020-09-17_19-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-11_09-30-01","78.0","37.0","26.0","15.0","15","1"
"192_168_4_5-2020-09-03_18-00-01","1064.0","421.0","512.0","131.0","15","1"
"192_168_4_5-2020-09-22_08-00-01","42.0","18.0","15.0","9.0","15","1"
