date_time,station_id,rh,eto,etr,rso,ea_avg,precip,rh_max,rh_min,rh_tmn,rh_tmx,td_avg,td_max,td_min,td_tmn,td_tmx,co2_avg,ppf_avg,solarmj,wet_pct,airt_avg,airt_max,airt_min,airt_tmn,airt_tmx,lwdn_avg,lwup_avg,pressure,swdn_avg,swup_avg,windd_sd,windd_avg,winds_avg,winds_max,winds_tmx,netrad_avg,fan_rmp_avg,visibilitymiles,batt_volt_min,surfacet1_avg,surfacet2_avg,visibilitymiles_avg,pressurekpasealevel
"2020-08-28 01:59:59",1279257,41,0.000,0.000,0,0.954,0.000,43,39,28AUG2020:01:48:31,28AUG2020:01:05:31,43.3,44.1,42.8,28AUG2020:01:59:54,28AUG2020:01:05:24,446.6,-3.599,0.0000,0,67.6,69.4,66.2,28AUG2020:01:26:52,28AUG2020:01:43:22,392.6,339.7,85.7,1.829,0,54,111,2.237,11.632,28AUG2020:01:53:20,-54.72,4331,16.777,12.32,57.2,-26.9,16.715,101.2
"2020-08-28 02:59:59",1279257,43,0.000,0.000,0,0.924,0.000,44,42,28AUG2020:02:00:01,28AUG2020:02:59:21,42.4,42.8,42.1,28AUG2020:02:52:24,28AUG2020:02:07:24,447.6,-3.599,0.0000,0,65.8,66.7,64.6,28AUG2020:02:57:42,28AUG2020:02:01:32,393.7,336.2,85.7,0.652,0,30,35,5.592,12.751,28AUG2020:02:12:47,-58.21,4318,16.094,12.29,58.5,-9.6,16.777,101.2
"2020-08-28 03:59:59",1279257,46,0.001,0.002,0,0.916,0.000,48,44,28AUG2020:03:00:31,28AUG2020:03:57:51,42.3,43.5,41.9,28AUG2020:03:34:44,28AUG2020:03:57:54,449.0,-3.599,0.0000,0,64.2,65.3,63.1,28AUG2020:03:57:02,28AUG2020:03:32:42,389.3,332.2,85.8,0.861,0,41,51,4.250,12.527,28AUG2020:03:32:13,-58.03,4312,17.771,12.25,57.0,-6.0,16.777,101.3
"2020-08-28 04:59:59",1279257,49,0.001,0.001,0,0.912,0.000,51,46,28AUG2020:04:12:21,28AUG2020:04:06:31,42.1,44.8,41.7,28AUG2020:04:30:04,28AUG2020:04:05:34,451.1,-3.598,0.0000,0,62.4,63.9,61.0,28AUG2020:04:59:52,28AUG2020:04:00:52,385.8,327.3,85.8,0.815,0,29,41,4.698,14.987,28AUG2020:04:23:46,-59.36,4302,16.218,12.16,55.9,-11.4,16.653,101.3
"2020-08-28 05:59:59",1279257,53,0.001,0.001,0,0.951,0.000,58,48,28AUG2020:05:06:01,28AUG2020:05:53:31,43.2,45.1,41.7,28AUG2020:05:05:14,28AUG2020:05:49:04,457.7,-0.7,0.0050,0,61.0,62.8,59.0,28AUG2020:05:49:12,28AUG2020:05:10:42,379.3,324.2,85.9,1.433,0.32,54,154,2.461,11.632,28AUG2020:05:53:33,-56.19,4300,16.094,12.13,53.4,-22.9,16.342,101.4
"2020-08-28 06:59:59",1279257,53,0.001,0.002,0.195,0.942,0.000,58,47,28AUG2020:06:59:51,28AUG2020:06:07:21,43.0,45.1,41.5,28AUG2020:06:57:14,28AUG2020:06:07:24,453.8,65.32,0.0840,0,61.0,62.2,58.8,28AUG2020:06:07:12,28AUG2020:06:59:22,380.5,323.8,85.9,5.586,23.29,64,91,2.908,12.303,28AUG2020:06:48:44,-39.05,4301,15.534,12,54.1,-19.3,16.218,101.4
"2020-08-28 07:59:59",1279257,55,0.002,0.003,0.864,1.024,0.000,62,47,28AUG2020:07:03:41,28AUG2020:07:50:11,45.1,48.4,41.5,28AUG2020:07:00:01,28AUG2020:07:50:14,460.2,243.6,0.3820,0,61.5,63.0,59.9,28AUG2020:07:27:52,28AUG2020:07:14:32,386,327.3,85.9,11.52,111.9,65,206,2.237,12.751,28AUG2020:07:18:18,41.72,4337,15.907,12.25,56.1,-6.0,15.907,101.4
"2020-08-28 08:59:59",1279257,56,0.004,0.005,1.571,1.143,0.000,60,52,28AUG2020:08:23:51,28AUG2020:08:04:21,48.0,50.2,46.4,28AUG2020:08:23:54,28AUG2020:08:59:34,462.3,807,1.4540,0,64.0,66.4,61.7,28AUG2020:08:00:32,28AUG2020:08:54:42,416.9,343.3,85.9,93.6,428.8,72,30,1.790,7.158,28AUG2020:08:48:51,261.7,4595,15.161,12.8,64.0,21.4,14.664,101.4
"2020-08-28 09:59:59",1279257,49,0.010,0.011,2.198,1.153,0.000,54,43,28AUG2020:09:59:51,28AUG2020:09:00:01,48.4,50.0,46.9,28AUG2020:09:59:54,28AUG2020:09:18:54,458.6,1177,2.0350,0,67.1,70.2,64.0,28AUG2020:09:00:02,28AUG2020:09:55:42,438.9,356.3,85.9,134.9,608.7,57,27,2.237,7.829,28AUG2020:09:22:53,391.3,4607,19.635,13.21,75.0,62.1,14.664,101.4
"2020-08-28 10:59:59",1279257,43,0.015,0.017,2.698,1.153,0.000,48,39,28AUG2020:10:56:21,28AUG2020:10:07:01,48.4,50.9,46.9,28AUG2020:10:00:04,28AUG2020:10:47:34,443.8,1476,2.5030,0,70.9,73.4,68.0,28AUG2020:10:05:02,28AUG2020:10:58:42,457.1,368.4,85.9,164.6,750.9,68,360,2.237,8.277,28AUG2020:10:33:37,497.5,4596,15.783,13.13,82.4,81.9,15.659,101.4
"2020-08-28 11:59:59",1279257,40,0.019,0.021,3.02,1.191,0.000,46,33,28AUG2020:11:49:21,28AUG2020:11:13:41,49.3,53.4,46.4,28AUG2020:11:49:34,28AUG2020:11:13:44,435.2,1674,2.8120,0,74.8,78.1,72.1,28AUG2020:11:09:32,28AUG2020:11:59:42,472.3,378.8,85.8,184.5,845,63,340,2.461,7.382,28AUG2020:11:29:00,566.8,4583,12.862,13.09,86.2,88.7,15.348,101.3
"2020-08-28 12:59:59",1279257,34,0.022,0.024,3.133,1.137,0.000,38,30,28AUG2020:12:36:31,28AUG2020:12:19:21,48.0,51.8,45.1,28AUG2020:12:13:24,28AUG2020:12:47:54,434.5,1744,2.9160,0,78.4,82.2,74.8,28AUG2020:12:01:12,28AUG2020:12:49:22,481.5,387.8,85.8,190.5,879,63,47,2.461,8.500,28AUG2020:12:51:44,594.7,4582,19.884,13.06,88.3,89.1,16.591,101.2
"2020-08-28 13:59:59",1279257,31,0.023,0.026,3.045,1.172,0.000,36,26,28AUG2020:13:57:51,28AUG2020:13:37:11,48.7,54.7,46.9,28AUG2020:13:53:04,28AUG2020:13:37:14,434.3,1678,2.8020,0,82.4,85.5,79.2,28AUG2020:13:09:12,28AUG2020:13:42:32,487,396.7,85.7,187.8,846,59,52,2.684,8.053,28AUG2020:13:48:06,567.9,4571,17.088,13.05,90.0,96.6,16.218,101.2
"2020-08-28 14:59:59",1279257,23,0.023,0.026,2.74,0.928,0.000,28,18,28AUG2020:14:59:01,28AUG2020:14:00:01,42.4,48.9,38.3,28AUG2020:14:33:24,28AUG2020:14:00:04,434.2,1497,2.5140,0,84.6,87.3,82.0,28AUG2020:14:01:42,28AUG2020:14:51:42,482.7,397.4,85.6,175.4,760.9,55,56,3.132,11.185,28AUG2020:14:25:05,500.2,4564,15.659,13,86.2,93.9,16.653,101.1
"2020-08-28 15:59:59",1279257,20,0.021,0.024,2.283,0.838,0.000,24,16,28AUG2020:15:52:11,28AUG2020:15:42:21,39.9,46.4,35.6,28AUG2020:15:52:14,28AUG2020:15:42:24,434.1,1206,2.0560,0,86.0,88.0,84.4,28AUG2020:15:02:42,28AUG2020:15:55:32,479.2,396.9,85.6,150.6,618.1,58,31,2.461,8.500,28AUG2020:15:07:21,385.3,4565,19.884,13.03,84.9,90.3,17.150,101.1
"2020-08-28 16:59:59",1279257,17,0.017,0.020,1.662,0.730,0.000,21,13,28AUG2020:16:55:21,28AUG2020:16:18:01,36.3,43.5,31.6,28AUG2020:16:55:24,28AUG2020:16:18:04,434.2,850,1.4980,0,86.9,88.0,84.9,28AUG2020:16:09:02,28AUG2020:16:14:22,468.7,391.9,85.6,114.8,441.2,59,47,2.237,7.382,28AUG2020:16:33:52,249.7,4567,17.771,13.03,83.5,81.7,16.839,101.0
"2020-08-28 17:59:59",1279257,17,0.011,0.014,0.9540001,0.702,0.000,21,13,28AUG2020:17:05:21,28AUG2020:17:59:11,35.4,41.4,31.8,28AUG2020:17:05:14,28AUG2020:17:17:44,434.9,453.8,0.8810,0,85.6,88.0,81.9,28AUG2020:17:59:32,28AUG2020:17:25:02,452.5,383.8,85.5,53.7,254.3,62,116,1.342,4.921,28AUG2020:17:03:51,131.8,4509,15.534,12.61,80.1,71.2,16.715,101.0
"2020-08-28 18:59:59",1279257,23,0.005,0.006,0.259,0.824,0.000,26,19,28AUG2020:18:37:31,28AUG2020:18:58:51,39.6,41.4,36.1,28AUG2020:18:37:34,28AUG2020:18:48:34,442.1,83.5,0.1440,0,81.1,84.4,77.4,28AUG2020:18:58:12,28AUG2020:18:37:12,425.9,369.5,85.5,4.089,32.63,64,311,0.447,2.237,28AUG2020:18:41:23,-27.89,4412,15.907,12.49,69.4,62.4,16.466,101.0
"2020-08-28 19:59:59",1279257,24,-0.001,-0.002,0.001,0.769,0.000,27,21,28AUG2020:19:59:51,28AUG2020:19:05:31,37.8,41.2,34.9,28AUG2020:19:59:54,28AUG2020:19:04:34,452.6,-1.57,0.0030,0,78.1,79.7,76.3,28AUG2020:19:05:32,28AUG2020:19:40:02,409.2,358.1,85.6,1.486,0.007,34,187,1.342,5.145,28AUG2020:19:56:38,-52.6,4394,16.094,12.44,62.4,61.9,16.466,101.0
"2020-08-28 20:59:59",1279257,22,-0.001,-0.001,0,0.688,0.000,24,21,28AUG2020:20:05:11,28AUG2020:20:52:51,34.9,36.3,34.3,28AUG2020:20:27:54,28AUG2020:20:52:54,442.3,-3.599,0.0000,0,77.4,78.8,74.3,28AUG2020:20:51:32,28AUG2020:20:02:12,413.6,356.1,85.6,1.045,0,36,45,3.132,8.724,28AUG2020:20:51:54,-58.51,4385,17.274,12.4,63.9,64.4,16.653,101.1
"2020-08-28 21:59:59",1279257,24,0.001,0.002,0,0.694,0.000,25,23,28AUG2020:21:04:11,28AUG2020:21:44:01,35.2,36.1,34.5,28AUG2020:21:53:24,28AUG2020:21:00:01,444.2,-3.598,0.0000,0,74.3,75.9,72.3,28AUG2020:21:43:22,28AUG2020:21:02:52,408.5,352.2,85.6,0.671,0,54,72,2.908,10.737,28AUG2020:21:51:28,-57.04,4369,15.659,12.37,62.4,68.5,16.653,101.1
"2020-08-28 22:59:59",1279257,27,0.001,0.001,0,0.689,0.000,29,25,28AUG2020:22:00:01,28AUG2020:22:19:21,35.1,37.2,34.2,28AUG2020:22:49:04,28AUG2020:22:19:24,448.1,-3.599,0.0000,0,71.8,72.9,70.3,28AUG2020:22:18:12,28AUG2020:22:27:32,402.6,344.8,85.6,0.884,0,50,72,3.132,10.961,28AUG2020:22:56:38,-58.67,4361,18.082,12.31,60.6,77.0,16.528,101.1
"2020-08-28 23:59:59",1279257,28,0.001,0.002,0,0.683,0.000,29,26,28AUG2020:23:18:31,28AUG2020:23:56:51,34.7,36.7,34.2,28AUG2020:23:18:34,28AUG2020:23:57:24,448.8,-3.599,0.0000,0,70.2,72.3,68.7,28AUG2020:23:48:02,28AUG2020:23:56:12,403,366.3,85.7,0.607,0,56,102,3.132,11.408,28AUG2020:23:21:42,-37.3,4358,16.963,12.31,61.2,76.5,16.528,101.2
"2020-08-29 00:59:59",1279257,29,0.001,0.001,0,0.707,0.000,30,28,29AUG2020:00:25:21,29AUG2020:00:04:31,35.6,37.8,34.7,29AUG2020:00:27:44,29AUG2020:00:04:34,449.3,-3.599,0.0000,0,69.8,71.4,68.5,29AUG2020:00:59:52,29AUG2020:00:00:01,405.2,380.2,85.7,0.294,0,59,99,2.684,10.290,29AUG2020:00:48:43,-25.31,4346,17.088,12.33,62.1,75.7,16.528,101.2
"2020-08-29 01:59:59",1279257,32,0.000,0.001,0,0.710,0.000,36,27,29AUG2020:01:59:41,29AUG2020:01:37:31,35.8,41.4,34.9,29AUG2020:01:18:24,29AUG2020:01:37:24,449.3,-3.598,0.0000,0,70.0,72.9,67.6,29AUG2020:01:36:22,29AUG2020:01:40:42,406.6,385,85.6,0.544,0.018,49,83,4.474,16.106,29AUG2020:01:53:39,-22.14,4338,16.653,12.32,62.6,75.9,16.591,101.1
"2020-08-29 02:59:59",1279257,27,0.002,0.002,0,0.726,0.000,36,18,29AUG2020:02:50:41,29AUG2020:02:13:11,36.1,41.0,32.0,29AUG2020:02:35:04,29AUG2020:02:13:14,447.4,-3.599,0.0000,0,74.3,80.4,68.5,29AUG2020:02:06:22,29AUG2020:02:50:12,414.3,391.1,85.5,1.507,0.573,69,62,3.579,17.448,29AUG2020:02:44:07,-24.16,4329,19.200,12.29,64.9,73.2,16.591,101.0
"2020-08-29 03:59:59",1279257,33,0.001,0.002,0,0.844,0.000,47,19,29AUG2020:03:06:51,29AUG2020:03:59:51,39.9,45.7,32.2,29AUG2020:03:06:54,29AUG2020:03:55:34,458.0,-3.598,0.0000,0,71.1,80.1,65.5,29AUG2020:03:59:12,29AUG2020:03:05:12,407.9,381.6,85.6,-1.152,0,50,9,2.461,9.619,29AUG2020:03:02:04,-25.1,4318,15.659,12.25,63.0,65.8,15.783,101.1
"2020-08-29 04:59:59",1279257,47,0.000,0.000,0,0.959,0.000,55,38,29AUG2020:04:28:31,29AUG2020:04:59:51,43.5,48.6,40.6,29AUG2020:04:28:14,29AUG2020:04:03:24,466.1,-3.598,0.0000,0,66.0,70.3,61.5,29AUG2020:04:59:52,29AUG2020:04:27:42,388,339.1,85.6,2.033,0,59,192,1.342,4.474,29AUG2020:04:54:27,-50.9,4312,15.286,12.22,56.1,2.5,15.596,101.1
"2020-08-29 05:59:59",1279257,51,-0.001,-0.001,0,1.005,0.000,56,45,29AUG2020:05:59:51,29AUG2020:05:04:31,44.6,46.0,42.4,29AUG2020:05:56:44,29AUG2020:05:01:14,483.3,-1.536,0.0030,0,62.2,67.6,60.4,29AUG2020:05:24:42,29AUG2020:05:53:02,379.9,332.9,85.6,1.746,0.512,56,43,1.566,6.935,29AUG2020:05:44:46,-48.22,4306,16.777,12.18,53.6,,14.975,101.1
"2020-08-29 06:59:59",1279257,43,0.001,0.002,0.186,0.912,0.000,49,37,29AUG2020:06:39:51,29AUG2020:06:15:21,42.1,44.6,39.2,29AUG2020:06:38:54,29AUG2020:06:15:24,457.0,61.88,0.1220,0,65.5,67.3,63.1,29AUG2020:06:14:22,29AUG2020:06:37:42,392.9,361.9,85.7,9.6,32.36,68,105,1.790,10.066,29AUG2020:06:37:07,-8.23,4304,16.777,12.21,58.5,47.5,16.777,101.2
"2020-08-29 07:59:59",1279257,47,0.002,0.003,0.854,1.013,0.000,56,37,29AUG2020:07:42:51,29AUG2020:07:54:41,44.8,48.6,40.1,29AUG2020:07:42:54,29AUG2020:07:54:44,471.0,205.4,0.3730,0,64.9,67.8,62.6,29AUG2020:07:55:32,29AUG2020:07:40:32,402.2,369.8,85.7,21.59,103,58,133,2.237,9.843,29AUG2020:07:16:15,48.99,4340,14.913,12.3,62.1,59.2,15.783,101.2
"2020-08-29 08:59:59",1279257,46,0.004,0.005,1.561,1.048,0.000,56,36,29AUG2020:08:13:51,29AUG2020:08:00:01,45.7,50.2,39.9,29AUG2020:08:13:44,29AUG2020:08:56:14,460.1,505.5,0.8610,0,66.9,70.9,63.3,29AUG2020:08:00:02,29AUG2020:08:44:22,414.6,359.3,85.7,55.24,252.3,56,198,1.790,8.277,29AUG2020:08:14:12,141.7,4465,16.653,12.45,66.2,50.4,16.280,101.2
"2020-08-29 09:59:59",1279257,48,0.007,0.009,2.194,1.259,0.000,52,43,29AUG2020:09:57:41,29AUG2020:09:25:21,50.7,52.7,47.5,29AUG2020:09:07:14,29AUG2020:09:25:24,479.9,1187,2.0480,0,69.8,72.9,67.6,29AUG2020:09:01:22,29AUG2020:09:53:22,444.6,369.3,85.7,136.5,611,54,28,2.013,6.487,29AUG2020:09:26:17,399.2,4597,16.528,12.95,76.8,76.6,14.292,101.1
"2020-08-29 10:59:59",1279257,43,0.015,0.017,2.674,1.273,0.000,48,37,29AUG2020:10:55:31,29AUG2020:10:14:41,50.9,53.8,49.3,29AUG2020:10:55:34,29AUG2020:10:30:44,468.5,1488,2.5060,0,73.8,77.0,71.1,29AUG2020:10:00:01,29AUG2020:10:59:52,463.6,376.6,85.6,165.7,752.4,56,34,2.237,7.158,29AUG2020:10:54:28,499.7,4586,17.771,13.1,85.3,79.0,15.596,101.1
"2020-08-29 11:59:59",1279257,33,0.019,0.022,2.993,1.115,0.000,38,28,29AUG2020:11:49:21,29AUG2020:11:06:31,47.5,50.7,44.8,29AUG2020:11:29:34,29AUG2020:11:06:34,440.2,1679,2.7990,0,78.3,82.4,75.9,29AUG2020:11:00:52,29AUG2020:11:55:12,477.8,386.7,85.6,184.6,841,63,12,2.237,6.935,29AUG2020:11:23:28,565.8,4581,19.884,13.07,88.2,100.0,17.026,101.0
"2020-08-29 12:59:59",1279257,30,0.022,0.025,3.129,1.083,0.000,36,24,29AUG2020:12:48:01,29AUG2020:12:05:21,46.6,52.0,43.7,29AUG2020:12:42:44,29AUG2020:12:10:34,434.7,1727,2.8890,0,81.3,84.0,79.0,29AUG2020:12:01:22,29AUG2020:12:57:52,490.2,396.8,85.5,188.7,866,63,269,2.013,5.592,29AUG2020:12:22:47,584,4572,16.218,13.05,90.0,89.2,16.777,101.0
"2020-08-29 13:59:59",1279257,25,0.023,0.026,3.037,0.997,0.000,30,21,29AUG2020:13:49:51,29AUG2020:13:00:01,44.4,50.9,41.9,29AUG2020:13:07:24,29AUG2020:13:56:04,432.8,1677,2.7810,0,83.7,85.8,81.7,29AUG2020:13:16:02,29AUG2020:13:28:32,492.6,401.9,85.5,184.1,836,68,289,2.013,8.948,29AUG2020:13:43:43,561.6,4566,19.884,13.02,89.8,89.8,16.777,100.9
"2020-08-29 14:59:59",1279257,23,0.022,0.025,2.745,0.970,0.000,27,20,29AUG2020:14:49:41,29AUG2020:14:18:11,43.7,48.7,40.8,29AUG2020:14:59:54,29AUG2020:14:18:14,431.5,1495,2.4940,0,84.7,87.1,83.5,29AUG2020:14:12:32,29AUG2020:14:42:42,485.3,401,85.4,172,752.5,67,287,2.684,12.079,29AUG2020:14:07:30,496.2,4551,18.455,13,85.3,91.4,17.026,100.8
"2020-08-29 15:59:59",1279257,23,0.020,0.024,2.26,0.958,0.000,26,19,29AUG2020:15:13:11,29AUG2020:15:36:21,43.3,47.8,40.5,29AUG2020:15:13:14,29AUG2020:15:36:24,431.3,1205,2.0450,0,85.1,87.3,83.7,29AUG2020:15:10:02,29AUG2020:15:13:12,479.7,397.5,85.3,148.3,612.5,66,284,2.237,8.948,29AUG2020:15:07:14,381.9,4550,16.342,12.97,84.0,95.9,17.150,100.8
"2020-08-29 16:59:59",1279257,22,0.016,0.019,1.633,0.947,0.000,24,20,29AUG2020:16:31:21,29AUG2020:16:02:31,43.2,45.3,40.8,29AUG2020:16:31:24,29AUG2020:16:24:44,431.6,834,1.4670,0,85.1,86.5,81.5,29AUG2020:16:59:52,29AUG2020:16:14:42,466.7,391.6,85.3,112.2,431.5,51,292,2.461,9.171,29AUG2020:16:12:56,244.3,4552,17.398,12.96,81.3,83.3,17.461,100.7
"2020-08-29 17:59:59",1279257,25,0.011,0.014,0.923,0.973,0.000,31,19,29AUG2020:17:03:01,29AUG2020:17:08:21,43.9,50.7,39.0,29AUG2020:17:03:04,29AUG2020:17:08:24,432.8,434.3,0.8510,0,82.4,85.1,75.4,29AUG2020:17:08:12,29AUG2020:17:04:32,436.7,384.5,85.3,48.51,248.9,57,288,1.790,7.382,29AUG2020:17:13:51,148.3,4505,16.963,12.61,73.4,67.3,16.031,100.7
"2020-08-29 18:59:59",1279257,32,0.005,0.007,0.239,0.995,0.000,39,24,29AUG2020:18:01:01,29AUG2020:18:15:01,44.4,51.1,42.3,29AUG2020:18:03:04,29AUG2020:18:15:04,437.2,83.8,0.1490,0,79.0,82.8,69.8,29AUG2020:18:14:52,29AUG2020:18:00:32,414.8,373.6,85.3,4.864,36.28,53,300,1.118,3.579,29AUG2020:18:16:07,-9.8,4401,15.907,12.47,65.1,58.5,16.031,100.7
"2020-08-29 19:59:59",1279257,30,0.000,0.000,0,0.954,0.000,34,26,29AUG2020:19:20:41,29AUG2020:19:45:31,43.3,45.3,40.5,29AUG2020:19:20:44,29AUG2020:19:45:34,448.7,-1.778,0.0030,0,77.4,79.9,74.1,29AUG2020:19:56:42,29AUG2020:19:19:22,406.2,361.6,85.4,0.913,0.129,72,307,1.118,5.369,29AUG2020:19:26:16,-45.37,4387,15.534,12.41,61.5,64.9,15.969,100.8
"2020-08-29 20:59:59",1279257,41,-0.001,-0.001,0,0.953,0.000,56,26,29AUG2020:20:45:21,29AUG2020:20:17:11,43.0,53.4,36.5,29AUG2020:20:59:34,29AUG2020:20:17:04,447.9,-3.599,0.0000,0,73.2,78.3,64.9,29AUG2020:20:22:32,29AUG2020:20:35:52,398.4,354.4,85.4,1.434,0.15,72,156,0.671,5.145,29AUG2020:20:35:42,-45.26,4379,15.534,12.39,59.0,68.2,14.726,100.8
"2020-08-29 21:59:59",1279257,28,-0.001,-0.002,0,0.770,0.000,31,25,29AUG2020:21:16:31,29AUG2020:21:52:51,37.8,40.8,36.3,29AUG2020:21:16:34,29AUG2020:21:18:44,442.1,-3.599,0.0000,0,73.8,75.9,69.4,29AUG2020:21:52:32,29AUG2020:21:15:52,397.7,347.8,85.4,1.876,0,49,98,1.566,6.487,29AUG2020:21:28:26,-51.68,4360,15.037,12.4,58.5,69.1,15.224,100.8
"2020-08-29 22:59:59",1279257,27,0.000,0.000,0,0.716,0.000,28,25,29AUG2020:22:04:11,29AUG2020:22:24:01,36.0,37.4,34.9,29AUG2020:22:44:34,29AUG2020:22:16:54,441.6,-3.598,0.0000,0,72.3,75.6,69.8,29AUG2020:22:44:52,29AUG2020:22:03:42,397.8,341.6,85.4,1.469,0,64,66,2.461,12.751,29AUG2020:22:53:14,-57.61,4357,14.540,12.34,59.0,69.4,15.161,100.8
"2020-08-29 23:59:59",1279257,27,0.000,0.001,0,0.673,0.000,28,26,29AUG2020:23:31:41,29AUG2020:23:06:41,34.3,35.6,33.4,29AUG2020:23:50:24,29AUG2020:23:06:44,442.2,-3.599,0.0000,0,70.2,71.6,68.7,29AUG2020:23:58:42,29AUG2020:23:00:12,396.8,335.7,85.4,0.954,0,49,71,3.355,11.856,29AUG2020:23:20:37,-62,4347,14.354,12.35,58.8,69.8,14.789,100.8
"2020-08-30 00:59:59",1279257,27,0.001,0.002,0,0.633,0.000,28,26,30AUG2020:00:13:11,30AUG2020:00:49:21,32.9,33.8,32.4,30AUG2020:00:59:04,30AUG2020:00:02:34,442.8,-3.599,0.0000,0,67.8,69.8,66.2,30AUG2020:00:59:12,30AUG2020:00:12:12,394.7,332.3,85.3,0.644,0,42,45,4.698,14.987,30AUG2020:00:46:00,-63,4344,14.105,12.31,58.5,68.9,14.789,100.8
"2020-08-30 01:59:59",1279257,28,0.002,0.002,0,0.612,0.000,29,28,30AUG2020:01:20:51,30AUG2020:01:38:01,32.0,32.5,31.6,30AUG2020:01:59:34,30AUG2020:01:07:54,443.7,-3.599,0.0000,0,66.0,67.1,64.9,30AUG2020:01:34:22,30AUG2020:01:02:22,390.5,329.1,85.3,0.908,0,51,56,4.474,14.540,30AUG2020:01:41:42,-62.32,4335,14.664,12.3,57.2,69.4,14.851,100.7
"2020-08-30 02:59:59",1279257,29,0.001,0.002,0,0.596,0.000,30,28,30AUG2020:02:04:41,30AUG2020:02:47:31,31.5,31.8,31.1,30AUG2020:02:50:24,30AUG2020:02:26:24,444.9,-3.598,0.0000,0,64.0,66.2,62.6,30AUG2020:02:52:52,30AUG2020:02:00:01,385.4,325.5,85.4,0.795,0,55,97,4.250,14.093,30AUG2020:02:57:06,-60.73,4326,15.410,12.24,55.4,,14.975,100.8
"2020-08-30 03:59:59",1279257,31,0.001,0.002,0,0.592,0.000,32,30,30AUG2020:03:10:21,30AUG2020:03:46:01,31.3,31.6,30.9,30AUG2020:03:57:24,30AUG2020:03:35:54,445.7,-3.599,0.0000,0,62.8,63.9,61.2,30AUG2020:03:47:22,30AUG2020:03:16:12,382,324.5,85.3,1.062,0,59,120,3.579,10.737,30AUG2020:03:37:56,-58.51,4313,15.534,12.22,54.1,-76.5,15.099,100.8
"2020-08-30 04:59:59",1279257,32,0.001,0.001,0,0.587,0.000,34,30,30AUG2020:04:09:01,30AUG2020:04:44:31,30.9,31.5,30.6,30AUG2020:04:11:44,30AUG2020:04:17:34,446.0,-3.599,0.0000,0,61.3,63.3,59.9,30AUG2020:04:43:52,30AUG2020:04:06:42,380.3,322.1,85.4,1.006,0,43,73,4.698,13.645,30AUG2020:04:59:03,-59.22,4301,14.229,12.21,53.8,-65.9,15.099,100.8
"2020-08-30 05:59:59",1279257,33,0.001,0.002,0,0.591,0.000,34,32,30AUG2020:05:26:21,30AUG2020:05:58:31,31.1,31.5,30.9,30AUG2020:05:00:01,30AUG2020:05:49:54,445.9,-1.275,0.0040,0,60.8,62.1,59.2,30AUG2020:05:57:42,30AUG2020:05:26:52,379.1,322.6,85.4,1.073,0.149,42,67,4.698,15.211,30AUG2020:05:02:48,-57.42,4294,14.105,12.2,53.6,-55.3,15.099,100.8
"2020-08-30 06:59:59",1279257,34,0.003,0.006,0.181,0.609,0.000,35,33,30AUG2020:06:40:21,30AUG2020:06:59:51,31.8,32.4,31.5,30AUG2020:06:01:14,30AUG2020:06:45:54,445.9,70.6,0.1020,0,60.4,61.9,59.0,30AUG2020:06:59:22,30AUG2020:06:45:22,377,322.3,85.4,6.195,26.4,57,81,4.026,15.211,30AUG2020:06:59:52,-34.53,4300,14.664,12.21,52.9,-58.5,15.099,100.8
"2020-08-30 07:59:59",1279257,35,0.004,0.006,0.859,0.629,0.000,36,33,30AUG2020:07:58:31,30AUG2020:07:06:01,32.7,33.8,32.0,30AUG2020:07:03:14,30AUG2020:07:57:34,444.7,247.3,0.3850,0,61.0,63.5,58.6,30AUG2020:07:01:52,30AUG2020:07:57:12,380.7,325,85.4,14.48,112,20,42,6.263,17.896,30AUG2020:07:34:24,41.82,4338,15.783,12.23,54.7,-38.6,15.037,100.8
"2020-08-30 08:59:59",1279257,38,0.007,0.009,1.582,0.776,0.000,43,33,30AUG2020:08:05:21,30AUG2020:08:28:11,37.9,42.3,33.6,30AUG2020:08:00:01,30AUG2020:08:44:14,447.2,705.1,1.3320,0,64.6,67.5,62.6,30AUG2020:08:10:02,30AUG2020:08:58:02,407.4,339.3,85.5,89.1,392.5,35,54,3.132,10.290,30AUG2020:08:09:36,235.2,4590,14.043,12.77,62.6,2.5,14.913,100.9
"2020-08-30 09:59:59",1279257,32,0.010,0.013,2.213,0.846,0.000,36,28,30AUG2020:09:23:31,30AUG2020:09:00:01,40.1,44.1,37.0,30AUG2020:09:21:44,30AUG2020:09:46:14,440.2,1045,1.8830,0,71.6,74.3,67.1,30AUG2020:09:00:12,30AUG2020:09:39:42,435.2,359.8,85.5,129.5,559.2,38,27,2.461,6.711,30AUG2020:09:23:02,354.3,4613,11.930,13.13,73.4,63.5,15.099,100.9
"2020-08-30 10:59:59",1279257,32,0.015,0.017,2.708,0.901,0.000,39,26,30AUG2020:10:52:51,30AUG2020:10:32:01,41.7,47.7,38.1,30AUG2020:10:47:54,30AUG2020:10:32:04,438.4,1307,2.3210,0,73.4,75.2,71.6,30AUG2020:10:18:32,30AUG2020:10:55:12,452.9,366.2,85.5,157.1,687.9,59,12,2.237,7.606,30AUG2020:10:45:59,444.1,4597,19.200,13.09,80.1,81.3,15.472,100.9
