"VIDEO","TOTAL_COUNT","UPWARD","DOWNWARD","LATERAL","WINDOW","OVERLAP"
"192_168_4_5-2020-07-15_11-00-01","941.0","388.0","423.0","130.0","21","3"
"192_168_4_5-2020-07-04_18-30-01","1110.0","439.0","461.0","210.0","27","9"
"192_168_4_5-2020-07-01_07-00-02","530.0","224.0","200.0","106.0","13","3"
"192_168_4_5-2020-07-07_11-00-01","673.0","186.0","239.0","248.0","25","5"
"192_168_4_5-2020-06-24_21-00-01","430.0","170.0","210.0","50.0","13","1"
"192_168_4_5-2020-07-17_20-45-01","2197.0","923.0","894.0","380.0","17","5"
"192_168_4_5-2020-07-17_17-15-01","2082.0","902.0","934.0","246.0","27","11"
"192_168_4_5-2020-07-03_07-45-01","606.0","232.0","238.0","136.0","23","1"
"192_168_4_5-2020-07-01_11-45-01","882.0","386.0","395.0","101.0","23","3"
"192_168_4_5-2020-06-26_21-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-25_22-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-12_07-30-01","784.0","323.0","364.0","97.0","17","5"
"192_168_4_5-2020-07-17_09-15-02","1171.0","525.0","541.0","105.0","21","5"
"192_168_4_5-2020-07-17_18-45-01","940.0","306.0","578.0","56.0","25","7"
"192_168_4_5-2020-07-09_18-15-01","1121.0","388.0","497.0","236.0","27","9"
"192_168_4_5-2020-07-13_20-15-02","854.0","217.0","375.0","262.0","23","1"
"192_168_4_5-2020-06-25_08-15-01","922.0","321.0","403.0","198.0","21","5"
"192_168_4_5-2020-07-01_22-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-13_07-45-01","807.0","272.0","278.0","257.0","15","3"
"192_168_4_5-2020-06-27_23-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-24_07-45-01","2282.0","892.0","899.0","491.0","15","5"
"192_168_4_5-2020-06-24_10-15-01","1361.0","492.0","556.0","313.0","21","5"
"192_168_4_5-2020-07-15_14-30-01","319.0","108.0","176.0","35.0","23","3"
"192_168_4_5-2020-07-13_20-30-02","804.0","174.0","230.0","400.0","23","1"
"192_168_4_5-2020-06-25_13-30-01","1154.0","449.0","525.0","180.0","25","5"
"192_168_4_5-2020-06-28_07-30-01","778.0","287.0","309.0","182.0","21","3"
"192_168_4_5-2020-07-06_22-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-29_08-00-01","109.0","35.0","39.0","35.0","13","5"
"192_168_4_5-2020-07-10_11-15-01","734.0","303.0","334.0","97.0","25","3"
"192_168_4_5-2020-07-10_20-00-01","1118.0","324.0","508.0","286.0","25","5"
"192_168_4_5-2020-07-09_12-45-01","1265.0","558.0","612.0","95.0","23","1"
"192_168_4_5-2020-07-07_17-45-01","2050.0","704.0","1009.0","337.0","25","11"
"192_168_4_5-2020-06-27_09-00-01","679.0","253.0","306.0","120.0","21","3"
"192_168_4_5-2020-06-28_09-45-01","112.0","38.0","55.0","19.0","21","1"
"192_168_4_5-2020-07-11_19-45-01","1191.0","295.0","439.0","457.0","25","5"
"192_168_4_5-2020-06-23_16-45-02","5273.0","2248.0","2416.0","609.0","27","15"
"192_168_4_5-2020-07-10_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-17_08-30-01","1494.0","577.0","642.0","275.0","21","5"
"192_168_4_5-2020-06-30_11-15-01","755.0","301.0","333.0","121.0","23","1"
"192_168_4_5-2020-07-16_17-45-01","5475.0","1916.0","2267.0","1292.0","25","17"
"192_168_4_5-2020-06-30_20-45-01","260.0","92.0","118.0","50.0","13","3"
"192_168_4_5-2020-07-11_17-15-01","1265.0","438.0","389.0","438.0","27","9"
"192_168_4_5-2020-06-27_16-15-01","1147.0","447.0","464.0","236.0","27","1"
"192_168_4_5-2020-06-24_16-30-01","1243.0","495.0","572.0","176.0","27","9"
"192_168_4_5-2020-06-24_11-30-01","1257.0","531.0","525.0","201.0","21","3"
"192_168_4_5-2020-07-12_18-00-01","1389.0","433.0","526.0","430.0","27","5"
"192_168_4_5-2020-07-15_17-30-01","1368.0","559.0","622.0","187.0","27","11"
"192_168_4_5-2020-06-23_20-45-01","229.0","100.0","99.0","30.0","21","1"
"192_168_4_5-2020-06-24_22-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-13_11-00-01","438.0","165.0","230.0","43.0","23","1"
"192_168_4_5-2020-07-04_18-00-01","2024.0","768.0","730.0","526.0","27","11"
"192_168_4_5-2020-07-09_10-00-02","802.0","347.0","368.0","87.0","21","3"
"192_168_4_5-2020-07-07_12-45-01","1643.0","725.0","798.0","120.0","21","3"
"192_168_4_5-2020-07-06_22-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-04_12-30-01","6514.0","2615.0","2802.0","1097.0","25","17"
"192_168_4_5-2020-06-22_14-15-01","945.0","376.0","423.0","146.0","25","5"
"192_168_4_5-2020-07-02_07-00-01","86.0","47.0","35.0","4.0","13","1"
"192_168_4_5-2020-07-02_17-00-01","3563.0","1567.0","1563.0","433.0","27","11"
"192_168_4_5-2020-06-23_07-30-01","208.0","80.0","74.0","54.0","21","1"
"192_168_4_5-2020-07-12_07-00-01","771.0","387.0","326.0","58.0","17","5"
"192_168_4_5-2020-07-15_15-15-01","6232.0","2376.0","2469.0","1387.0","25","17"
"192_168_4_5-2020-06-24_17-30-02","932.0","366.0","350.0","216.0","25","5"
"192_168_4_5-2020-07-15_13-30-01","1334.0","617.0","597.0","120.0","25","3"
"192_168_4_5-2020-07-16_19-15-01","1639.0","539.0","863.0","237.0","25","9"
"192_168_4_5-2020-07-02_11-15-01","974.0","332.0","431.0","211.0","21","3"
"192_168_4_5-2020-07-12_08-30-01","549.0","246.0","255.0","48.0","25","7"
"192_168_4_5-2020-06-22_20-15-01","1043.0","350.0","562.0","131.0","21","5"
"192_168_4_5-2020-06-30_09-30-01","1157.0","450.0","433.0","274.0","13","3"
"192_168_4_5-2020-06-27_10-30-01","876.0","362.0","359.0","155.0","23","1"
"192_168_4_5-2020-06-29_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-22_21-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-12_14-15-01","854.0","344.0","405.0","105.0","25","5"
"192_168_4_5-2020-07-13_13-15-01","888.0","399.0","394.0","95.0","25","3"
"192_168_4_5-2020-06-30_11-00-01","704.0","229.0","284.0","191.0","25","1"
"192_168_4_5-2020-06-30_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-13_19-15-01","2558.0","851.0","1253.0","454.0","25","13"
"192_168_4_5-2020-07-14_19-00-01","1934.0","683.0","1003.0","248.0","27","11"
"192_168_4_5-2020-06-25_16-15-01","1719.0","745.0","747.0","227.0","27","11"
"192_168_4_5-2020-07-13_21-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-14_12-30-01","2631.0","1168.0","1284.0","179.0","21","5"
"192_168_4_5-2020-07-16_15-15-01","5499.0","2068.0","2195.0","1236.0","25","17"
"192_168_4_5-2020-07-14_14-45-01","1028.0","381.0","475.0","172.0","25","1"
"192_168_4_5-2020-06-28_23-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-09_13-45-01","1274.0","505.0","554.0","215.0","25","7"
"192_168_4_5-2020-07-08_09-45-01","711.0","292.0","342.0","77.0","21","5"
"192_168_4_5-2020-06-29_21-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-04_15-15-01","1216.0","554.0","581.0","81.0","27","5"
"192_168_4_5-2020-06-28_08-45-01","869.0","290.0","321.0","258.0","21","3"
"192_168_4_5-2020-07-16_23-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-03_10-45-01","1489.0","548.0","617.0","324.0","21","5"
"192_168_4_5-2020-07-09_08-00-01","355.0","106.0","213.0","36.0","15","5"
"192_168_4_5-2020-07-17_21-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-26_22-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-28_13-15-01","2551.0","1076.0","1142.0","333.0","25","9"
"192_168_4_5-2020-06-22_23-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-11_14-15-01","2233.0","962.0","986.0","285.0","25","13"
"192_168_4_5-2020-06-30_14-45-01","1378.0","478.0","482.0","418.0","21","5"
"192_168_4_5-2020-07-05_17-00-01","2628.0","1150.0","1123.0","355.0","27","11"
"192_168_4_5-2020-07-17_11-45-02","599.0","149.0","311.0","139.0","23","1"
"192_168_4_5-2020-06-24_12-15-01","955.0","375.0","404.0","176.0","23","1"
"192_168_4_5-2020-06-24_21-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-17_07-15-02","161.0","48.0","94.0","19.0","17","5"
"192_168_4_5-2020-07-16_23-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-05_09-15-01","309.0","113.0","159.0","37.0","23","1"
"192_168_4_5-2020-06-30_13-30-01","410.0","147.0","183.0","80.0","21","1"
"192_168_4_5-2020-07-04_20-45-01","849.0","324.0","344.0","181.0","23","1"
"192_168_4_5-2020-07-06_18-00-01","1093.0","425.0","445.0","223.0","27","9"
"192_168_4_5-2020-07-16_09-15-01","232.0","85.0","124.0","23.0","19","1"
"192_168_4_5-2020-07-04_23-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-30_20-00-01","695.0","233.0","287.0","175.0","23","1"
"192_168_4_5-2020-07-11_23-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-23_12-30-01","1049.0","460.0","396.0","193.0","23","1"
"192_168_4_5-2020-06-30_14-15-01","1187.0","382.0","461.0","344.0","13","5"
"192_168_4_5-2020-06-26_07-15-01","319.0","102.0","130.0","87.0","15","1"
"192_168_4_5-2020-07-01_18-00-01","1347.0","552.0","602.0","193.0","25","7"
"192_168_4_5-2020-07-16_18-30-01","1269.0","505.0","559.0","205.0","27","11"
"192_168_4_5-2020-06-30_11-45-01","664.0","242.0","292.0","130.0","23","1"
"192_168_4_5-2020-07-01_14-45-01","1122.0","459.0","505.0","158.0","25","3"
"192_168_4_5-2020-06-26_17-45-02","2089.0","788.0","827.0","474.0","25","9"
"192_168_4_5-2020-07-03_23-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-03_20-00-01","1313.0","481.0","688.0","144.0","25","5"
"192_168_4_5-2020-07-14_17-45-01","2406.0","910.0","1199.0","297.0","25","13"
"192_168_4_5-2020-06-27_18-30-01","2518.0","1060.0","1139.0","319.0","25","13"
"192_168_4_5-2020-06-30_07-30-01","483.0","172.0","167.0","144.0","23","1"
"192_168_4_5-2020-07-12_11-00-02","502.0","176.0","220.0","106.0","23","1"
"192_168_4_5-2020-06-26_10-00-01","1034.0","458.0","457.0","119.0","21","5"
"192_168_4_5-2020-07-02_18-30-01","777.0","314.0","350.0","113.0","27","1"
"192_168_4_5-2020-07-08_21-00-02","973.0","421.0","460.0","92.0","13","1"
"192_168_4_5-2020-07-14_20-45-01","1013.0","449.0","434.0","130.0","19","1"
"192_168_4_5-2020-06-29_20-45-01","26.0","11.0","7.0","8.0","13","1"
"192_168_4_5-2020-06-22_15-15-01","5630.0","2532.0","2675.0","423.0","25","17"
"192_168_4_5-2020-07-12_13-15-02","874.0","416.0","426.0","32.0","25","5"
"192_168_4_5-2020-06-24_07-15-01","1927.0","807.0","924.0","196.0","17","5"
"192_168_4_5-2020-07-04_13-45-01","1394.0","623.0","628.0","143.0","25","5"
"192_168_4_5-2020-07-06_19-00-01","962.0","337.0","457.0","168.0","27","7"
"192_168_4_5-2020-07-03_13-00-01","949.0","435.0","435.0","79.0","27","9"
"192_168_4_5-2020-06-24_23-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-10_16-30-01","2871.0","1216.0","1315.0","340.0","27","11"
"192_168_4_5-2020-06-30_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-07_09-15-01","903.0","361.0","432.0","110.0","25","3"
"192_168_4_5-2020-07-04_17-00-02","2810.0","1282.0","1169.0","359.0","27","11"
"192_168_4_5-2020-07-14_14-30-01","1038.0","374.0","434.0","230.0","25","3"
"192_168_4_5-2020-07-11_07-00-01","119.0","55.0","36.0","28.0","13","5"
"192_168_4_5-2020-07-14_16-00-02","4346.0","1688.0","2275.0","383.0","27","15"
"192_168_4_5-2020-06-23_19-45-01","755.0","281.0","329.0","145.0","25","3"
"192_168_4_5-2020-06-24_23-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-29_15-00-01","609.0","226.0","286.0","97.0","23","3"
"192_168_4_5-2020-06-24_12-30-01","1018.0","373.0","413.0","232.0","23","1"
"192_168_4_5-2020-06-27_15-15-01","2276.0","1002.0","1060.0","214.0","27","11"
"192_168_4_5-2020-07-16_07-00-01","33.0","8.0","20.0","5.0","13","1"
"192_168_4_5-2020-07-15_17-45-02","1270.0","518.0","596.0","156.0","27","7"
"192_168_4_5-2020-07-03_14-00-01","2361.0","1012.0","1011.0","338.0","25","11"
"192_168_4_5-2020-07-16_12-45-02","994.0","417.0","486.0","91.0","23","1"
"192_168_4_5-2020-07-06_20-30-01","1080.0","252.0","461.0","367.0","25","7"
"192_168_4_5-2020-07-07_09-45-01","431.0","150.0","221.0","60.0","23","3"
"192_168_4_5-2020-07-09_19-30-01","2123.0","723.0","1104.0","296.0","27","11"
"192_168_4_5-2020-06-23_19-00-01","1289.0","506.0","579.0","204.0","21","5"
"192_168_4_5-2020-07-08_22-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-25_09-30-01","1826.0","746.0","743.0","337.0","25","9"
"192_168_4_5-2020-06-27_20-15-01","1186.0","426.0","539.0","221.0","25","3"
"192_168_4_5-2020-07-01_12-45-01","1370.0","617.0","634.0","119.0","23","1"
"192_168_4_5-2020-07-16_08-45-01","312.0","133.0","148.0","31.0","19","1"
"192_168_4_5-2020-07-13_07-00-01","661.0","276.0","294.0","91.0","19","1"
"192_168_4_5-2020-07-10_08-00-01","392.0","127.0","164.0","101.0","21","3"
"192_168_4_5-2020-06-23_23-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-03_15-00-01","4927.0","1871.0","2107.0","949.0","25","17"
"192_168_4_5-2020-07-18_11-45-01","845.0","307.0","355.0","183.0","25","3"
"192_168_4_5-2020-06-26_09-00-01","568.0","216.0","237.0","115.0","21","3"
"192_168_4_5-2020-06-22_21-00-01","1667.0","686.0","699.0","282.0","15","5"
"192_168_4_5-2020-06-27_21-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-17_18-00-01","1328.0","503.0","611.0","214.0","27","1"
"192_168_4_5-2020-07-03_20-45-01","919.0","309.0","347.0","263.0","21","5"
"192_168_4_5-2020-07-09_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-22_09-45-01","970.0","419.0","425.0","126.0","23","1"
"192_168_4_5-2020-07-04_09-30-01","371.0","124.0","186.0","61.0","23","1"
"192_168_4_5-2020-07-08_07-15-01","77.0","22.0","26.0","29.0","13","5"
"192_168_4_5-2020-07-05_14-15-01","1258.0","495.0","530.0","233.0","25","3"
"192_168_4_5-2020-06-22_14-00-01","892.0","296.0","349.0","247.0","25","5"
"192_168_4_5-2020-07-01_07-45-01","90.0","42.0","38.0","10.0","13","1"
"192_168_4_5-2020-06-26_21-00-01","1126.0","462.0","497.0","167.0","17","3"
"192_168_4_5-2020-07-09_07-00-01","101.0","28.0","33.0","40.0","13","3"
"192_168_4_5-2020-07-02_11-30-01","1132.0","476.0","500.0","156.0","23","1"
"192_168_4_5-2020-07-03_11-00-01","752.0","288.0","317.0","147.0","23","1"
"192_168_4_5-2020-06-29_17-00-01","769.0","327.0","344.0","98.0","27","9"
"192_168_4_5-2020-07-14_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-03_08-30-01","516.0","215.0","218.0","83.0","23","3"
"192_168_4_5-2020-06-26_19-15-01","1926.0","753.0","932.0","241.0","25","9"
"192_168_4_5-2020-06-25_17-45-01","665.0","239.0","289.0","137.0","23","1"
"192_168_4_5-2020-07-16_13-45-01","1066.0","430.0","487.0","149.0","27","9"
"192_168_4_5-2020-07-18_09-30-01","1403.0","498.0","561.0","344.0","21","5"
"192_168_4_5-2020-07-12_11-45-01","889.0","290.0","394.0","205.0","25","1"
"192_168_4_5-2020-07-01_21-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-22_11-45-01","1070.0","437.0","504.0","129.0","21","3"
"192_168_4_5-2020-07-01_10-15-01","849.0","305.0","346.0","198.0","23","3"
"192_168_4_5-2020-07-16_15-30-01","1217.0","462.0","598.0","157.0","25","7"
"192_168_4_5-2020-07-06_07-15-01","160.0","62.0","66.0","32.0","25","3"
"192_168_4_5-2020-07-14_16-15-01","858.0","343.0","411.0","104.0","27","9"
"192_168_4_5-2020-07-09_15-15-01","1514.0","616.0","620.0","278.0","27","11"
"192_168_4_5-2020-06-25_07-00-02","677.0","300.0","310.0","67.0","23","1"
"192_168_4_5-2020-07-11_09-15-01","263.0","92.0","148.0","23.0","23","1"
"192_168_4_5-2020-07-14_13-00-01","556.0","244.0","266.0","46.0","23","3"
"192_168_4_5-2020-06-28_13-30-01","2190.0","955.0","996.0","239.0","27","11"
"192_168_4_5-2020-07-13_07-30-01","1587.0","624.0","660.0","303.0","21","3"
"192_168_4_5-2020-07-16_13-30-01","1332.0","593.0","662.0","77.0","25","7"
"192_168_4_5-2020-06-23_11-45-01","623.0","255.0","273.0","95.0","23","1"
"192_168_4_5-2020-07-01_12-00-01","998.0","354.0","426.0","218.0","25","5"
"192_168_4_5-2020-07-08_12-15-01","1043.0","440.0","479.0","124.0","25","3"
"192_168_4_5-2020-07-11_22-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-12_07-45-01","738.0","282.0","309.0","147.0","21","3"
"192_168_4_5-2020-06-30_19-15-01","829.0","353.0","337.0","139.0","21","3"
"192_168_4_5-2020-06-22_16-00-02","3623.0","1519.0","1498.0","606.0","25","15"
"192_168_4_5-2020-07-10_19-15-01","2431.0","745.0","1300.0","386.0","25","11"
"192_168_4_5-2020-07-09_18-45-01","1122.0","398.0","516.0","208.0","27","9"
"192_168_4_5-2020-07-04_16-00-01","1305.0","546.0","615.0","144.0","27","5"
"192_168_4_5-2020-07-08_19-00-02","771.0","312.0","385.0","74.0","27","9"
"192_168_4_5-2020-07-12_15-30-02","1961.0","808.0","881.0","272.0","27","11"
"192_168_4_5-2020-07-17_15-00-01","5161.0","1926.0","2014.0","1221.0","25","17"
"192_168_4_5-2020-06-22_13-45-01","1412.0","603.0","629.0","180.0","23","1"
"192_168_4_5-2020-07-05_21-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-30_18-45-01","129.0","60.0","60.0","9.0","13","1"
"192_168_4_5-2020-07-01_16-45-01","3162.0","1452.0","1336.0","374.0","27","13"
"192_168_4_5-2020-07-15_07-15-02","144.0","67.0","62.0","15.0","15","1"
"192_168_4_5-2020-07-03_10-15-01","977.0","429.0","438.0","110.0","23","1"
"192_168_4_5-2020-07-08_18-15-01","2259.0","846.0","1099.0","314.0","25","9"
"192_168_4_5-2020-07-09_08-30-01","512.0","187.0","256.0","69.0","21","3"
"192_168_4_5-2020-07-16_22-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-06_17-00-02","4262.0","1969.0","1823.0","470.0","27","13"
"192_168_4_5-2020-07-11_16-30-01","3115.0","1294.0","1469.0","352.0","27","11"
"192_168_4_5-2020-07-13_22-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-11_09-45-01","519.0","207.0","252.0","60.0","25","3"
"192_168_4_5-2020-07-13_15-30-02","764.0","287.0","394.0","83.0","27","9"
"192_168_4_5-2020-07-02_21-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-04_18-45-01","2832.0","1179.0","1294.0","359.0","27","11"
"192_168_4_5-2020-07-03_12-00-01","860.0","359.0","326.0","175.0","27","3"
"192_168_4_5-2020-06-27_07-30-01","319.0","97.0","159.0","63.0","15","3"
"192_168_4_5-2020-07-08_10-15-01","352.0","161.0","182.0","9.0","23","1"
"192_168_4_5-2020-06-27_12-15-01","2626.0","924.0","963.0","739.0","27","11"
"192_168_4_5-2020-07-03_16-15-01","962.0","399.0","448.0","115.0","27","3"
"192_168_4_5-2020-06-26_07-45-01","757.0","308.0","352.0","97.0","13","5"
"192_168_4_5-2020-07-13_23-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-23_11-00-01","1093.0","466.0","427.0","200.0","23","1"
"192_168_4_5-2020-07-06_14-00-01","1291.0","514.0","587.0","190.0","25","3"
"192_168_4_5-2020-07-09_19-15-02","1591.0","651.0","691.0","249.0","27","3"
"192_168_4_5-2020-06-30_16-45-01","821.0","299.0","385.0","137.0","23","3"
"192_168_4_5-2020-06-28_18-15-01","427.0","174.0","162.0","91.0","19","1"
"192_168_4_5-2020-07-14_09-00-01","1055.0","426.0","514.0","115.0","21","3"
"192_168_4_5-2020-06-29_14-45-02","997.0","403.0","430.0","164.0","25","1"
"192_168_4_5-2020-07-01_19-00-02","2707.0","1061.0","1111.0","535.0","25","13"
"192_168_4_5-2020-07-02_13-45-01","1052.0","454.0","455.0","143.0","25","3"
"192_168_4_5-2020-07-08_14-15-01","708.0","281.0","335.0","92.0","23","1"
"192_168_4_5-2020-07-03_16-00-01","932.0","326.0","405.0","201.0","27","3"
"192_168_4_5-2020-07-16_10-15-01","1574.0","583.0","640.0","351.0","21","3"
"192_168_4_5-2020-07-03_17-15-01","2976.0","1245.0","1341.0","390.0","27","11"
"192_168_4_5-2020-07-12_08-15-01","1153.0","454.0","486.0","213.0","21","5"
"192_168_4_5-2020-07-06_13-15-01","1377.0","580.0","664.0","133.0","25","7"
"192_168_4_5-2020-06-22_16-30-01","838.0","300.0","375.0","163.0","27","9"
"192_168_4_5-2020-07-06_12-00-01","1789.0","704.0","787.0","298.0","25","9"
"192_168_4_5-2020-06-22_22-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-25_08-00-01","1076.0","392.0","459.0","225.0","21","5"
"192_168_4_5-2020-07-06_09-30-01","1225.0","420.0","534.0","271.0","25","9"
"192_168_4_5-2020-07-07_10-30-01","1183.0","444.0","501.0","238.0","25","5"
"192_168_4_5-2020-06-22_16-15-01","991.0","394.0","447.0","150.0","27","9"
"192_168_4_5-2020-06-25_09-15-01","911.0","390.0","377.0","144.0","23","1"
"192_168_4_5-2020-06-30_10-00-01","541.0","199.0","228.0","114.0","19","1"
"192_168_4_5-2020-07-07_13-45-01","2201.0","931.0","993.0","277.0","25","9"
"192_168_4_5-2020-07-06_17-30-01","1427.0","578.0","609.0","240.0","27","5"
"192_168_4_5-2020-07-09_19-45-01","1928.0","681.0","944.0","303.0","25","9"
"192_168_4_5-2020-07-05_18-15-01","6501.0","2422.0","2854.0","1225.0","25","17"
"192_168_4_5-2020-07-04_23-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-01_18-30-01","1274.0","459.0","602.0","213.0","25","11"
"192_168_4_5-2020-07-11_14-00-01","860.0","282.0","345.0","233.0","25","3"
"192_168_4_5-2020-06-25_08-30-01","1107.0","451.0","453.0","203.0","25","3"
"192_168_4_5-2020-06-26_23-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-26_18-45-01","1025.0","346.0","528.0","151.0","27","7"
"192_168_4_5-2020-07-11_17-00-01","3739.0","1631.0","1659.0","449.0","27","11"
"192_168_4_5-2020-07-09_23-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-04_08-00-01","559.0","235.0","242.0","82.0","23","1"
"192_168_4_5-2020-07-04_22-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-14_11-30-02","839.0","365.0","413.0","61.0","23","1"
"192_168_4_5-2020-07-15_11-15-01","871.0","376.0","413.0","82.0","25","1"
"192_168_4_5-2020-06-26_17-15-01","1078.0","470.0","483.0","125.0","27","9"
"192_168_4_5-2020-07-03_19-30-01","1085.0","382.0","585.0","118.0","27","9"
"192_168_4_5-2020-06-24_07-00-01","400.0","104.0","125.0","171.0","17","1"
"192_168_4_5-2020-06-28_22-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-09_17-30-01","7487.0","3007.0","3241.0","1239.0","25","17"
"192_168_4_5-2020-07-11_16-00-01","1689.0","647.0","764.0","278.0","27","5"
"192_168_4_5-2020-06-24_13-15-01","641.0","299.0","279.0","63.0","23","1"
"192_168_4_5-2020-07-09_12-30-02","1992.0","894.0","938.0","160.0","21","5"
"192_168_4_5-2020-07-12_22-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-25_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-24_21-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-29_11-00-01","21.0","3.0","2.0","16.0","13","1"
"192_168_4_5-2020-07-05_08-45-02","434.0","161.0","216.0","57.0","23","1"
"192_168_4_5-2020-06-25_14-45-01","1319.0","580.0","623.0","116.0","23","3"
"192_168_4_5-2020-07-14_08-45-01","457.0","171.0","223.0","63.0","21","3"
"192_168_4_5-2020-06-28_14-45-01","2280.0","882.0","1078.0","320.0","25","9"
"192_168_4_5-2020-06-22_19-15-01","3156.0","1257.0","1389.0","510.0","25","15"
"192_168_4_5-2020-07-15_22-45-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-03_22-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-22_09-30-01","1180.0","435.0","448.0","297.0","21","5"
"192_168_4_5-2020-06-22_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-30_19-45-01","319.0","130.0","136.0","53.0","17","1"
"192_168_4_5-2020-06-26_17-00-01","2725.0","1179.0","1120.0","426.0","27","13"
"192_168_4_5-2020-07-17_21-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-06_22-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-17_18-15-01","1211.0","382.0","540.0","289.0","27","9"
"192_168_4_5-2020-06-28_15-15-01","2123.0","952.0","939.0","232.0","27","11"
"192_168_4_5-2020-07-15_10-30-01","698.0","290.0","273.0","135.0","21","3"
"192_168_4_5-2020-07-01_10-45-01","802.0","287.0","341.0","174.0","23","1"
"192_168_4_5-2020-06-29_09-45-01","24.0","7.0","6.0","11.0","13","1"
"192_168_4_5-2020-06-26_20-45-01","1170.0","458.0","475.0","237.0","21","5"
"192_168_4_5-2020-07-06_13-00-02","3702.0","1480.0","1512.0","710.0","25","15"
"192_168_4_5-2020-07-08_12-00-01","932.0","410.0","433.0","89.0","25","3"
"192_168_4_5-2020-07-04_13-30-01","1010.0","426.0","427.0","157.0","25","5"
"192_168_4_5-2020-06-24_18-45-01","1110.0","342.0","455.0","313.0","27","3"
"192_168_4_5-2020-07-12_07-15-01","677.0","255.0","212.0","210.0","17","3"
"192_168_4_5-2020-07-12_23-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-01_17-00-01","2682.0","1195.0","1149.0","338.0","27","11"
"192_168_4_5-2020-07-14_08-15-01","31.0","2.0","28.0","1.0","21","1"
